"","nonTumor_patches","sample_id","Indication","cell_count","patch_size","cell_freq"
"110","1983","ROI_034","LOCRC",0,27,0
"111","199","ROI_024","EOCRC",5,40,0.125
"112","2015","ROI_034","LOCRC",1,22,0.0454545454545455
"113","2023","ROI_034","LOCRC",0,11,0
"114","2045","ROI_036","EOCRC",2406,9044,0.266032728881026
"115","206","ROI_025","LOCRC",25,74,0.337837837837838
"116","207","ROI_025","LOCRC",58,225,0.257777777777778
"117","209","ROI_025","LOCRC",442,1505,0.293687707641196
"118","2095","ROI_037","LOCRC",2100,5621,0.37359900373599
"119","211","ROI_025","LOCRC",6,15,0.4
"120","2112","ROI_037","LOCRC",4,13,0.307692307692308
"121","2149","ROI_037","LOCRC",2,2,1
"122","2167","ROI_037","LOCRC",23,36,0.638888888888889
"123","2174","ROI_037","LOCRC",97,165,0.587878787878788
"124","2208","ROI_037","LOCRC",74,145,0.510344827586207
"125","2216","ROI_037","LOCRC",27,33,0.818181818181818
"126","2229","ROI_038","EOCRC",2640,7657,0.344782551913282
"127","2244","ROI_038","EOCRC",11,24,0.458333333333333
"128","2248","ROI_038","EOCRC",12,16,0.75
"129","2255","ROI_038","EOCRC",11,29,0.379310344827586
"130","2274","ROI_038","EOCRC",8,24,0.333333333333333
"131","2282","ROI_038","EOCRC",20,39,0.512820512820513
"132","2319","ROI_001","LOCRC",17,123,0.138211382113821
"133","2320","ROI_001","LOCRC",18,168,0.107142857142857
"134","2322","ROI_001","LOCRC",11,20,0.55
"135","2329","ROI_001","LOCRC",14,308,0.0454545454545455
"136","2341","ROI_001","LOCRC",0,17,0
"137","2345","ROI_001","LOCRC",0,15,0
"138","2347","ROI_001","LOCRC",9,24,0.375
"139","235","ROI_025","LOCRC",4,10,0.4
"140","2366","ROI_001","LOCRC",0,12,0
"141","2383","ROI_001","LOCRC",3,20,0.15
"142","2387","ROI_001","LOCRC",6,12,0.5
"143","2403","ROI_001","LOCRC",0,18,0
"144","2416","ROI_001","LOCRC",4,31,0.129032258064516
"145","2427","ROI_001","LOCRC",10,27,0.37037037037037
"146","2432","ROI_001","LOCRC",0,14,0
"147","2434","ROI_001","LOCRC",3,23,0.130434782608696
"148","2482","ROI_001","LOCRC",2,11,0.181818181818182
"149","2484","ROI_001","LOCRC",1,26,0.0384615384615385
"150","2489","ROI_001","LOCRC",8,11,0.727272727272727
"151","2490","ROI_001","LOCRC",12,13,0.923076923076923
"152","2491","ROI_001","LOCRC",2,22,0.0909090909090909
"153","2493","ROI_001","LOCRC",2,29,0.0689655172413793
"154","2494","ROI_001","LOCRC",6,12,0.5
"155","2499","ROI_001","LOCRC",4,15,0.266666666666667
"156","250","ROI_025","LOCRC",0,21,0
"157","2502","ROI_001","LOCRC",0,10,0
"158","2504","ROI_001","LOCRC",2,27,0.0740740740740741
"159","252","ROI_025","LOCRC",3,12,0.25
"160","254","ROI_025","LOCRC",24,60,0.4
"161","2540","ROI_001","LOCRC",6,14,0.428571428571429
"162","2547","ROI_001","LOCRC",7,14,0.5
"163","2548","ROI_001","LOCRC",0,20,0
"164","255","ROI_025","LOCRC",19,44,0.431818181818182
"165","2553","ROI_001","LOCRC",2,31,0.0645161290322581
"166","2596","ROI_001","LOCRC",4,11,0.363636363636364
"167","2607","ROI_001","LOCRC",8,13,0.615384615384615
"168","2617","ROI_001","LOCRC",0,12,0
"169","2626","ROI_001","LOCRC",4,17,0.235294117647059
"170","2642","ROI_001","LOCRC",5,11,0.454545454545455
"171","2643","ROI_001","LOCRC",14,23,0.608695652173913
"172","2648","ROI_001","LOCRC",20,29,0.689655172413793
"173","2651","ROI_001","LOCRC",0,12,0
"174","2660","ROI_001","LOCRC",9,13,0.692307692307692
"175","2662","ROI_001","LOCRC",7,13,0.538461538461538
"176","2671","ROI_001","LOCRC",23,39,0.58974358974359
"177","2677","ROI_001","LOCRC",28,50,0.56
"178","2679","ROI_001","LOCRC",27,53,0.509433962264151
"179","2694","ROI_001","LOCRC",1,22,0.0454545454545455
"180","2703","ROI_001","LOCRC",12,23,0.521739130434783
"181","2721","ROI_002","EOCRC",1064,5384,0.197622585438336
"182","279","ROI_025","LOCRC",17,43,0.395348837209302
"183","2813","ROI_002","EOCRC",95,727,0.130674002751032
"184","2823","ROI_002","EOCRC",0,24,0
"185","2825","ROI_002","EOCRC",0,12,0
"186","285","ROI_025","LOCRC",10,26,0.384615384615385
"187","2886","ROI_002","EOCRC",18,96,0.1875
"188","2903","ROI_002","EOCRC",0,16,0
"189","2914","ROI_003","EOCRC",1352,5561,0.24312174069412
"190","2916","ROI_003","EOCRC",103,211,0.488151658767773
"191","2930","ROI_003","EOCRC",20,32,0.625
"192","299","ROI_025","LOCRC",18,43,0.418604651162791
"193","301","ROI_025","LOCRC",23,162,0.141975308641975
"194","3017","ROI_003","EOCRC",0,26,0
"195","3045","ROI_003","EOCRC",1,58,0.0172413793103448
"196","3060","ROI_005","EOCRC",125,179,0.698324022346369
"197","3061","ROI_005","EOCRC",50,68,0.735294117647059
"198","3080","ROI_005","EOCRC",29,48,0.604166666666667
"199","3088","ROI_005","EOCRC",32,62,0.516129032258065
"200","3101","ROI_005","EOCRC",6,13,0.461538461538462
"201","3102","ROI_005","EOCRC",145,381,0.380577427821522
"202","3114","ROI_005","EOCRC",362,726,0.49862258953168
"203","3129","ROI_005","EOCRC",14,41,0.341463414634146
"204","3134","ROI_005","EOCRC",3,12,0.25
"205","3141","ROI_005","EOCRC",13,30,0.433333333333333
"206","3162","ROI_005","EOCRC",49,197,0.248730964467005
"207","3167","ROI_005","EOCRC",35,182,0.192307692307692
"208","3176","ROI_005","EOCRC",0,22,0
"209","3194","ROI_005","EOCRC",50,124,0.403225806451613
"210","3205","ROI_005","EOCRC",0,24,0
"211","3209","ROI_005","EOCRC",0,11,0
"212","3211","ROI_005","EOCRC",0,12,0
"213","3217","ROI_006","LOCRC",0,16,0
"214","3218","ROI_006","LOCRC",19,29,0.655172413793103
"215","3219","ROI_006","LOCRC",120,340,0.352941176470588
"216","3220","ROI_006","LOCRC",70,127,0.551181102362205
"217","3255","ROI_006","LOCRC",84,116,0.724137931034483
"218","3265","ROI_006","LOCRC",21,31,0.67741935483871
"219","3282","ROI_006","LOCRC",16,47,0.340425531914894
"220","3293","ROI_006","LOCRC",8,16,0.5
"221","33","ROI_022","EOCRC",4,10,0.4
"222","3311","ROI_006","LOCRC",12,29,0.413793103448276
"223","3317","ROI_006","LOCRC",9,10,0.9
"224","3323","ROI_006","LOCRC",281,494,0.568825910931174
"225","3326","ROI_006","LOCRC",4,20,0.2
"226","3329","ROI_006","LOCRC",0,22,0
"227","3332","ROI_006","LOCRC",115,205,0.560975609756098
"228","3338","ROI_006","LOCRC",67,123,0.544715447154472
"229","3351","ROI_006","LOCRC",60,106,0.566037735849057
